SOLAR RADIATION IN W/m2 (UNTERHACHING);;;
I_Gh;I_Dh;I_ex;hs
202.1875;111.6598283;678;27.98775299
238.6875;132.6542302;676;29.34291171
252.875;145.2382457;612;27.79710728
209.3125;117.2322382;491;23.56674358
133.375;88.6000963;321;17.15719594
58.828125;49.68933968;113;9.14985359
1.428710938;0.239464365;0;0.066020332
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
9.29296875;2.108606042;137;0.96947642
49.875;28.4335036;342;10.01170066
164.0625;87.97497821;509;17.94978641
258.5;141.621122;626;24.25304911
241.8125;132.3854938;685;28.33398268
250.5625;138.63274;683;29.69359089
233;133.908744;619;28.13864032
198.375;122.0747141;498;23.88891756
163.8125;106.1604386;327;17.45623454
62.90625;52.15553371;120;9.427463195
1.767578125;1.187661817;0;0.327156141
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
37.859375;8.993366217;144;1.248808973
176.8125;81.13049304;349;10.30662804
335.375;163.992511;516;18.26448447
447;236.3842174;633;24.58813724
512;267.397262;692;28.68435161
526.5;277.7092406;690;30.04790749
480.25;263.6618332;626;28.48308035
389.5;229.9474184;505;24.21321239
254.4375;154.5791634;334;17.75674033
101.1875;74.45717572;126;9.706106837
3.786132813;3.542773746;0;0.589117742
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
26.390625;7.677069807;151;1.532767737
106.0625;55.62294644;356;10.6060626
181.6875;96.15721149;523;18.58359188
224.5;123.3310058;640;24.92750762
226.875;123.9175946;700;29.03874236
203.625;112.8962243;697;30.4057423
178.125;102.74531;633;28.8303066
159.125;98.04181827;511;24.53951036
95.96875;64.20539925;341;18.05860517
42.359375;36.57040432;133;9.985690203
2.244140625;2.732022494;0;0.851825737
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
50.09375;14.64014353;158;1.821239741
186.875;85.46565066;363;10.90988852
276;138.9501028;530;18.9069906
261.125;142.3218634;648;25.27104136
211.875;115.7479981;707;29.39703581
167.0625;92.91858309;704;30.76697484
121.0625;70.26502199;640;29.18019755
76.65625;47.81912632;518;24.86769367
46.515625;31.85357403;348;18.36172141
16.84375;15.32290669;139;10.26611995
0.807128906;1.143634894;0;1.11520195
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
18.0546875;6.64986891;165;2.114108841
70.6875;39.52793005;371;11.21798709
121.59375;65.98636057;538;19.23455998
163.8125;90.63713953;655;25.61861737
186.25;101.9007539;714;29.7591111
213.9375;117.7804585;711;31.13148343
208.6875;119.0454393;647;29.53263098
207.5;125.8601357;525;25.19764442
175.4375;110.6105292;354;18.665982
97.15625;71.74511654;146;10.54730378
6.541015625;8.621254795;0;1.379169478
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.003437996;0;0;0
56.84375;19.27278421;172;2.41125578
203.6875;91.66032026;378;11.53023675
342.75;166.103349;545;19.56617688
414.75;219.4071304;662;25.97011247
423.25;222.5507131;721;30.12484573
266.25;144.9755966;719;31.49914521
207.125;117.8107836;654;29.88748406
367.25;215.3564698;532;25.52924477
244.8125;147.0875856;361;18.97128053
75.53125;58.74191591;152;10.82915052
2.520507813;3.798530831;0;1.643652742
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.018058777;0;0;0
34;13.48603987;179;2.712558259
123.21875;67.73648904;385;11.84651318
207.875;107.7051996;552;19.9017157
241.75;131.553483;670;26.3254014
216.8125;117.5044773;729;30.4941156
172.3125;94.95624117;726;31.86983624
132.75;76.20615464;661;30.24463342
102.4375;62.95942056;539;25.86237699
63.234375;42.10977585;368;19.27751135
25.421875;22.02644713;159;11.11157015
1.714355469;2.671881039;0;1.908577531
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.028450012;0;0;0
34;14.2283078;187;3.017891007
118.90625;65.68899242;393;12.16668933
226;115.8198025;560;20.24104843
365.5;194.429787;677;26.68435688
376.125;198.3518172;736;30.86679509
396.625;210.5082462;733;32.24343154
375.75;206.6618799;668;30.60395523
320.125;188.2627546;546;26.19692356
233.125;139.7317139;374;19.58456962
108.71875;77.11476303;165;11.39447393
8.69140625;12.20182306;0;2.173871045
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.044921875;0;0;0
20.3984375;9.344806162;194;3.327125855
72.21875;41.14007066;400;12.49063552
125.84375;67.47939395;567;20.58404469
145.125;79.96541079;684;27.04684967
153;83.33832904;743;31.24275707
177.5;97.16743984;740;32.61980519
242.375;135.8766524;675;30.9653253
222.75;132.9948339;553;26.53276723
147.875;92.74275734;381;19.89235144
71.28125;57.19073054;172;11.67777441
6.798828125;9.904519927;0;2.439461935
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.288330078;0;0;0
63.09375;26.17478107;201;3.640131819
209.625;109.6666023;408;12.81821949
365.625;173.9975404;575;20.93057186
487.875;253.4454082;692;27.41274865
569.5;290.0285751;751;31.62187301
586;300.2617857;747;32.99883035
539.5;287.1600705;682;31.32861909
436.5;249.6765846;559;26.86979113
298.25;170.1198856;388;20.20075386
139.75;104.1484319;178;11.96138553
14.19140625;18.70527234;0;2.705280339
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.468139648;0;0;0
48.078125;21.7865685;209;3.956775183
157.75;85.49692814;415;13.14930649
292.875;144.3117579;582;21.28049507
421.75;221.209828;699;27.78192085
508.875;261.0942782;758;32.00401304
543;279.5029136;755;33.38037939
516.75;275.3203811;689;31.69371186
420.625;240.5506151;566;27.20787884
282;161.719432;394;20.50967501
138;102.2884645;185;12.24522264
15.46484375;20.12745943;0;2.971257922
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.306152344;0;0;0
21.3203125;10.78613347;217;4.276919587
59.859375;34.45463628;423;13.48375931
93.875;50.6391387;590;21.63367732
135.3125;74.2558309;707;28.15423151
215.4375;115.3585448;765;32.38904596
364.625;192.4230698;762;33.7643239
441.375;237.4011333;696;32.06047874
340.5;197.0620485;573;27.54691451
203.625;121.648646;401;20.81901418
95.09375;72.75962911;191;12.52920261
10.65234375;14.5917397;0;3.237327897
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.306152344;0;0;0
21.3203125;10.78613347;217;4.276919587
59.859375;34.45463628;423;13.48375931
93.875;50.6391387;590;21.63367732
135.3125;74.2558309;707;28.15423151
215.4375;115.3585448;765;32.38904596
364.625;192.4230698;762;33.7643239
441.375;237.4011333;696;32.06047874
340.5;197.0620485;573;27.54691451
203.625;121.648646;401;20.81901418
95.09375;72.75962911;191;12.52920261
10.65234375;14.5917397;0;3.237327897
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.248962402;0;0;0
15.8671875;8.029193287;224;4.60042612
51.203125;29.09776921;430;13.82143846
107.78125;56.90815721;597;21.98997953
172.25;92.86065623;714;28.52954419
206.75;109.5851566;773;32.77683937
220.9375;117.7238546;769;34.1505348
243.5;133.5108448;703;32.42879477
222.75;129.7488787;580;27.88678289
163.875;98.17093122;407;21.12867186
85.1875;63.58615473;197;12.81324383
14.84375;17.83158346;0;3.50342506
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.006835938;0;1;0
41.234375;20.08443785;232;4.927153417
133.5625;72.50665653;438;14.16220213
267.125;130.8680859;605;22.34926063
361.75;188.9088016;722;28.90772079
438.875;224.1569912;780;33.16725972
449.625;230.9234756;776;34.5388824
349.625;187.9744469;710;32.79853501
225.875;131.0911039;587;28.22736945
119.25;72.75382512;414;21.43854983
50.4375;38.41528872;204;13.09726628
4.748046875;6.123884614;0;3.76948581
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.636474609;0;8;0
22.1171875;11.56009146;240;5.256957757
75.1875;42.21104139;446;14.5059064
108.65625;57.007938;613;22.71137761
175.25;94.07263007;729;29.28862165
198.75;104.9343933;788;33.56017234
235.625;124.5922133;783;34.9292365
250.5625;136.412142;717;33.16957465
247.8125;142.7787309;593;28.56856047
181.25;106.3835338;420;21.74855126
86.25;63.34889385;210;13.3811916
12.4609375;14.94574742;0;4.035448169
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.16015625;0;16;0
66.71875;32.00435143;247;5.589693168
194.9375;102.3727194;453;14.85240524
404.5;184.7872539;620;23.07618563
542.75;274.4601124;737;29.67210561
592;294.1450227;795;33.95544158
572.75;287.2714016;791;35.32146642
535.25;277.8973485;724;33.54178904
422.875;235.5942578;600;28.91024309
236.625;134.0766228;427;22.05858071
85.75;62.53520732;216;13.6649431
10.328125;12.38468504;0;4.3012518
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.49609375;0;24;0
79.15625;37.65761127;255;5.925211532
177.875;94.44903592;461;15.20155066
250.75;122.8320954;628;23.44353809
290.25;152.519837;744;30.05803008
299.375;155.0176023;802;34.35293083
312.375;162.4371707;798;35.71544112
336.875;179.9038749;731;33.9150538
313;177.2210545;607;29.25230545
229.5;129.8401319;433;22.36854428
100.75;72.09713245;223;13.94844582
9.9921875;11.79594903;0;4.566838018
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.650878906;0;32;0
34.546875;18.59355239;263;6.263362695
102.21875;56.61836831;469;15.55319278
156.75;86.06960751;636;23.81328673
202.6875;107.7746539;752;30.44625113
329;169.2411835;810;34.75250258
395.625;202.6557441;805;36.11102924
376.25;199.0914538;738;34.28924491
324.25;182.6041161;613;29.59463669
203.5625;116.1457026;440;22.67834963
105.25;74.52758728;229;14.23162657
20.5625;22.4042787;0;4.8321498
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.234375;0;40;0
70.28125;35.54362699;271;6.603994581
176.4375;93.89666107;477;15.90717993
273;146.7996759;643;24.18528169
298;155.9041203;759;30.83662356
350.25;179.1537232;817;35.15401857
384.5;196.7538139;812;36.5080992
368.5;194.6568565;745;34.66423877
309.125;173.9863117;620;29.93712711
225.125;126.2894372;446;22.98790602
109;76.40008791;235;14.51441393
20.1328125;21.65893823;2;5.097131785
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.627441406;0;48;0
26.5703125;14.98642047;279;6.946953308
69.28125;39.05072638;485;16.26335879
116.09375;64.08983575;651;24.55937163
162.75;86.72563761;767;31.22900097
209.75;109.2066571;824;35.55733979
229.5;120.1318332;819;36.9065193
244.75;131.313912;751;35.03991231
272.25;153.6865981;626;30.27966821
240.0625;132.8743669;453;23.29712441
124.09375;85.42917223;242;14.79673834
25.25;26.01571469;8;5.361730282
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.1015625;0;56;0
117;55.0621874;287;7.292083304
287.125;143.762694;493;16.62157445
450.75;234.5780732;659;24.93540379
570.5;285.0919603;774;31.62323587
638.75;311.7317426;831;35.96232657
651.5;329.4643832;826;37.30615773
608.5;307.9432214;758;35.41614305
513.75;277.5233524;633;30.62215276
375.125;223.0876468;459;23.60591752
208.375;133.8311355;248;15.07853205
47.203125;42.7285335;14;5.62589326
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
10.46875;0;64;0
126.0625;59.12346609;295;7.639227431
281.5;141.5194163;500;16.98167055
439.125;228.9259095;666;25.31322412
569.25;284.0891935;782;32.01917972
643.25;313.0269331;839;36.36883868
655.25;330.3943589;833;37.70688271
609;307.3065507;765;35.79280919
513;276.3186988;639;30.96447488
374;221.6991169;465;23.91419982
204.1875;130.8365597;254;15.35972922
47.640625;42.67542016;20;5.889570347
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.595703125;0;72;0
72.3125;38.6889683;303;7.988227106
192.625;101.7081733;508;17.34348936
344.5;182.5056466;674;25.69267738
470.875;238.2157431;789;32.41668304
528.25;260.8512935;846;36.77673542
570;288.4678518;840;38.10856256
534.75;272.2139025;772;36.16978969
440.375;239.383004;646;31.30653014
287.625;172.9104421;471;24.22188765
160.8125;105.7361865;260;15.64026587
37.109375;34.55965222;26;6.152712813
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.732421875;0;80;0
80.21875;42.77201355;311;8.338922427
196.375;103.4654231;516;17.70687194
318.5;169.3728503;682;26.07360717
411.5;209.6938998;797;32.81559549
427.125;217.0490389;853;37.18587563
471.375;239.6993885;847;38.51106575
443.375;228.1307747;778;36.54696436
365.875;200.6998357;652;31.64821559
247.0625;149.165128;478;24.52889923
125.8125;84.22129607;266;15.92007993
33.5625;31.26551578;32;6.415273557
0.000379562;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
9.3359375;0;88;0
95.40625;49.94710745;319;8.691152301
226.375;117.3897612;524;18.0716582
354.875;187.4750693;689;26.45585613
474.75;239.2476186;804;33.21576597
500.875;252.590942;860;37.59611783
492.75;249.4620116;853;38.91426099
465.5;242.8288814;785;36.92421392
402.375;218.6738674;659;31.98942984
284.25;169.77995;484;24.83515469
145.875;95.69556686;272;16.19911125
41.390625;36.79937012;38;6.677207091
0.006845474;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
13.26171875;0;96;0
120.28125;60.599732;327;9.044754576
297.5;148.4546365;532;18.43768708
475.375;245.8099781;697;26.83926597
606.25;298.8902572;811;33.61704267
668.75;332.258566;867;38.00732028
686.75;341.8606845;860;39.31801732
638.75;327.8764492;791;37.30142008
534.75;283.4938215;665;32.33007316
391.25;227.9289932;490;25.14057613
237;145.0704707;278;16.47730158
67.6875;53.45264911;44;6.938469512
0.042419434;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.75390625;0;104;0
44.078125;25.8810263;335;9.399566165
81.84375;45.59103529;540;18.8047966
107.625;59.11312588;705;27.2236776
129.875;68.58981302;819;34.0192732
139.625;71.92085063;874;38.41934104
145.0625;74.89354209;867;39.72220417
164.75;87.36229961;798;37.67846562
217.125;120.7458093;671;32.67004747
182.5625;110.3256362;496;25.44508765
119.6875;78.86468962;284;16.75459457
36.015625;31.74971991;50;7.199018481
0.06262207;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
15.09765625;0;113;0
128.4375;65.15597888;343;9.755423184
304.125;151.1542191;547;19.17282405
485.75;250.4136872;712;27.60893122
606;297.8235765;826;34.42230463
669.5;331.1021843;881;38.83203807
679;336.3192746;874;40.12669144
648.25;330.5100378;804;38.05523447
557.5;292.6163559;677;33.00925647
417.125;240.0906694;502;25.74861536
247.25;148.7012642;290;17.03093582
75.78125;57.20897802;56;7.458813187
0.25402832;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
23.15625;1.374045209;121;0.199131448
164.375;78.44138204;351;10.11216109
352.125;170.4815337;555;19.54160604
508.125;260.7995534;720;27.99486646
624.75;305.6411236;833;34.82598363
691.5;340.6231327;888;39.24526931
703;346.7417351;880;40.53134958
657.75;334.1237285;810;38.43161179
560;292.9193028;684;33.34760566
419;240.2821814;508;26.05108742
249.25;148.9349262;296;17.30627279
78.25;58.21013963;62;7.717814319
0.440429688;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
28.6875;4.203348713;129;0.551510488
181.375;84.56627957;359;10.46961479
357.875;172.6928547;563;19.9109787
513.25;263.0223236;727;28.38132245
628.75;306.8639322;840;35.23015653
694.5;341.1967841;895;39.65889272
705;346.7107915;887;40.93604966
659.75;334.177202;817;38.807484
562;292.9642302;690;33.68500239
420;239.9025411;514;26.35243406
250.25;148.6603334;302;17.58055485
81.0625;59.4040018;68;7.975984024
0.710449219;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
30.0625;6.682040804;137;0.904588295
169.875;81.97361494;367;10.82761883
333.75;163.032579;571;20.28077774
501.5;257.3039044;735;28.76813795
620.5;302.6482141;848;35.63466939
682.5;334.8481454;902;40.0727664
692.5;339.9931868;893;41.34066344
641.25;324.2636123;823;39.18273888
548.75;285.7685896;696;34.02135591
413.375;235.6073039;520;26.65258759
246.4375;145.9960217;308;17.85373323
80.5625;58.81865179;74;8.23328587
0.960693359;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
14.75390625;4.679842313;146;1.258198022
89.25;50.2565787;375;11.18600747
206.25;107.401408;579;20.65083862
420.5;218.4466732;742;29.15515144
610.5;297.7158603;855;36.03936813
694.75;339.6854279;908;40.48674863
708.75;346.5560531;900;41.74506343
668;336.1577628;829;39.55726563
572.5;296.1409116;702;34.35657744
432.875;245.0511607;526;26.95148241
263.75;153.7161034;314;18.125761
90.6875;63.7637766;80;8.4896848
1.454589844;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
20.0703125;7.370633371;154;1.612172724
120.75;69.12519703;383;11.54461485
263.875;133.3461589;586;21.02099663
386.25;201.6153538;750;29.54220125
491.625;243.5411764;862;36.44409862
569.75;280.4149144;915;40.90069797
623.5;305.9088488;906;42.14912299
595.75;300.5397457;835;39.93095494
521.5;271.0706723;708;34.69058018
396.375;225.1297951;532;27.24905501
232.875;137.699171;319;18.39659308
73.125;53.99202543;85;8.745147086
1.562988281;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
16.578125;7.057321199;162;1.966345491
97.96875;57.19634042;391;11.90327515
246.875;125.6210476;594;21.39108709
401.5;208.7988916;757;29.92912567
505.375;249.3698202;869;36.84870671
627.5;306.8935265;922;41.31447331
634.75;310.3943613;912;42.55271635
595.25;299.4054042;841;40.30369903
519;269.0527452;714;35.02327936
388;219.9115696;537;27.54524399
222.4375;131.675753;325;18.66618616
79.5625;57.29688222;91;8.999640281
2.122070313;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
27.8125;12.36746814;170;2.3205496
138.1875;78.7632717;399;12.26182268
265.125;133.5197394;602;21.76094538
353;184.8135394;764;30.31576305
441.5;223.3246256;876;37.2530384
467.125;230.483249;928;41.72793397
486.75;239.8322503;919;42.95571872
465.125;235.46963;847;40.67539171
403;212.0384905;719;35.35459225
316.5;181.124898;543;27.83999004
188.8125;113.438485;331;18.93449869
65.8125;48.89621048;97;9.253133164
2.120117188;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
18.53125;9.304870441;178;2.674618645
97.25;57.16845353;407;12.62009206
237.1875;120.8539662;609;22.13040717
426.625;220.5028165;772;30.70195191
488.5;245.7328839;883;37.65693986
542;265.3957387;935;42.14093975
582;284.0934177;925;43.35800633
591.5;295.8623806;853;41.04592845
527.5;271.4628415;725;35.68443823
414.625;232.3032692;549;28.13323593
246.4375;142.2245052;337;19.20149085
80.03125;56.89228929;103;9.505595686
3.114257813;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
17.5859375;9.418920831;186;3.028386691
78.15625;46.62954153;415;12.97791831
150.5;79.73112488;617;22.49930848
200.1875;107.0932635;779;31.08753107
247.25;126.3451734;889;38.06025756
287.25;142.8229613;941;42.55335099
299.5;148.6804834;931;43.75945648
256;130.7922177;859;41.41520642
144;78.24356734;731;36.01273879
95.5;56.39397952;554;28.42492653
52.734375;33.81442064;342;19.4671245
17.2890625;14.16855583;108;9.756998915
0.922851563;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.12109375;4.164226217;195;3.3816884
42.03125;25.69632288;423;13.33513705
91.53125;49.68674329;624;22.86748582
164.5625;88.37677648;786;31.47233973
372.125;188.068643;896;38.46283836
503.125;245.8215948;948;42.96502868
637.5;308.2774257;937;44.15994764
674;333.1702438;865;41.78312453
603;304.8117253;736;36.33941754
469.875;258.8716431;560;28.71500875
301.125;166.3785576;348;19.73136313
122.46875;77.12039074;114;10.00731497
6.54296875;0.039774261;0;0.006216116
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.00144577;0;0;0
60.625;29.7954532;203;3.734359184
229.1875;124.2854182;430;13.69158457
409.5;190.4677075;632;23.23477634
561.75;283.2291297;793;31.85621764
658.75;325.3587919;903;38.86452956
665.5;320.6665681;954;43.37583447
613.5;296.3279354;943;44.55935946
519.75;259.0221975;871;42.14958349
436.375;225.5897222;742;36.66440023
301.25;170.3971545;565;29.00343155
163.6875;97.51234216;353;19.99417181
57.21875;42.14198592;120;10.25651698
3.137695313;0.734625036;0;0.253371917
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.010986328;0;0;0
59.96875;30.8037029;211;4.086235329
199;110.4284517;438;14.04709803
346.75;189.2917696;639;23.60101795
451.625;231.4449288;800;32.23900514
535;266.1652139;910;39.26517904
636;306.3678552;960;43.78563078
588.5;283.9925477;949;44.95757283
369.875;185.7791989;877;42.51448583
217.5;116.0997142;748;36.9876148
271.25;153.7034645;571;29.29014588
196.375;114.2114996;359;20.25551717
80.5625;55.91247144;125;10.50457899
5.9609375;2.29682929;0;0.49971966
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.041656494;0;0;0
56.046875;30.26210082;219;4.437154141
219.8125;120.5556327;446;14.40151554
395;213.7350579;647;23.96604943
547.5;276.0153867;807;32.62054332
635.75;313.2933159;916;39.6646353
697.5;333.7474452;967;44.19428084
692;330.6538972;955;45.35446997
639.25;314.0794401;882;42.87773595
537.25;279.0013713;753;37.30899131
401.25;221.561026;576;29.5751047
245.5;138.100271;364;20.51536731
94.09375;62.98307428;131;10.75147592
6.53125;3.307985722;0;0.745233668
